t,x,y
7.131000,59.827054,38.243329
7.132000,59.455242,37.462845
7.133000,59.771511,37.646612
7.134000,60.089952,37.525696
7.135000,60.352840,38.015818
7.136000,60.602548,38.101076
7.137000,60.708605,38.652668
7.138000,60.346009,38.704297
7.139000,61.224760,38.507700
7.140000,61.372067,38.424386
7.141000,61.108283,37.919381
7.142000,60.910222,37.837411
7.143000,61.559889,37.976175
7.144000,61.250776,38.156978
7.145000,60.987128,37.625177
7.146000,61.425424,37.429425
7.147000,61.603984,36.973459
7.148000,61.944253,37.006331
7.149000,62.003492,36.878419
7.150000,62.515537,37.221812
7.151000,62.783748,37.565700
7.152000,62.296068,37.558496
7.153000,61.986281,37.311509
7.154000,61.065898,37.455524
7.155000,61.740998,37.233943
7.156000,61.853899,36.669930
7.157000,61.914094,36.347086
7.158000,61.747200,37.910612
7.159000,61.344657,37.602126
7.160000,61.408413,36.841433
7.161000,61.660821,36.812110
7.162000,61.531725,36.888859
7.163000,61.090983,36.682479
7.164000,60.881892,36.676477
7.165000,60.532733,37.248442
7.166000,60.523182,37.409502
7.167000,60.962247,37.050659
7.168000,61.118503,36.619892
7.169000,61.021205,36.962654
7.170000,61.305498,37.229970
7.171000,61.196885,37.692262
7.172000,61.422618,37.562169
7.173000,61.858911,37.267757
7.174000,62.062236,36.849958
7.175000,62.195050,36.701214
7.176000,62.485182,36.545922
7.177000,62.421054,36.727454
7.178000,62.140990,36.364131
7.179000,62.246921,36.934149
7.180000,62.136677,37.345967
7.181000,61.707994,37.262907
7.182000,61.298476,37.007807
7.183000,61.402257,36.582770
7.184000,61.086393,36.661809
7.185000,60.722201,36.321885
7.186000,60.160691,35.473775
7.187000,60.018675,35.049972
7.188000,59.925653,34.762132
7.189000,60.022774,34.677342
7.190000,60.678305,35.057979
7.191000,60.037620,34.632155
7.192000,59.698274,34.631312
7.193000,59.780037,35.166142
7.194000,59.677199,35.466732
7.195000,60.208933,35.259449
7.196000,59.880795,34.059953
7.197000,59.849094,33.450443
7.198000,59.730789,33.383121
7.199000,59.804928,33.696058
7.200000,60.060783,33.504555
7.201000,59.976133,33.652425
7.202000,60.333100,33.046764
7.203000,60.162859,32.874195
7.204000,60.268922,32.509697
7.205000,60.388475,32.195086
7.206000,60.332632,32.235931
7.207000,60.353054,32.551431
7.208000,60.388682,32.448233
7.209000,60.595441,32.107181
7.210000,60.251181,32.102856
7.211000,60.354581,31.400593
7.212000,60.624538,31.366487
7.213000,60.041986,31.552990
7.214000,60.085562,31.610808
7.215000,59.973818,31.507242
7.216000,59.877989,31.194002
7.217000,60.379044,31.210412
7.218000,60.533737,31.653295
7.219000,60.072847,31.698099
7.220000,59.410867,32.285202
7.221000,59.941205,31.606614
7.222000,59.648481,31.740711
7.223000,59.773711,32.120243
7.224000,59.783633,32.186065
7.225000,59.591863,33.000250
7.226000,59.726815,33.462210
7.227000,60.015001,33.221758
7.228000,59.879769,33.118208
7.229000,59.941858,33.713735
7.230000,60.279843,33.850175
7.231000,60.175264,33.831019
7.232000,60.052140,33.507561
7.233000,59.739172,33.428151
7.234000,59.076125,33.228193
7.235000,59.155604,34.095882
7.236000,59.170520,34.487595
7.237000,58.889149,34.568552
7.238000,59.256510,34.617703
7.239000,59.649622,34.614543
7.240000,59.215291,34.361560
7.241000,58.559530,35.148942
7.242000,58.867940,34.864254
7.243000,59.087038,34.419548
7.244000,58.928793,34.337679
7.245000,58.527383,34.111039
7.246000,58.401948,34.164692
7.247000,58.268026,34.465718
7.248000,58.477949,34.898211
7.249000,59.032457,34.217681
7.250000,58.707771,34.679425
7.251000,58.241791,35.336600
7.252000,58.702587,35.129111
7.253000,58.867495,34.637258
7.254000,58.692465,34.775086
7.255000,58.847881,35.303089
7.256000,58.866998,34.835024
7.257000,59.556316,34.684796
7.258000,59.392827,34.854845
7.259000,59.056927,34.060354
7.260000,58.965312,33.615128
7.261000,59.023484,33.300445
7.262000,58.169821,33.077277
7.263000,58.269298,32.692983
7.264000,58.421829,32.489575
7.265000,57.741389,32.235623
7.266000,57.749949,31.775415
7.267000,57.157354,32.112079
7.268000,57.475905,31.925032
7.269000,56.757835,31.733653
7.270000,57.488171,31.671494
7.271000,56.943017,30.914355
7.272000,56.937006,30.877604
7.273000,57.301123,31.329291
7.274000,56.896202,31.579175
7.275000,57.278773,31.595211
7.276000,57.043933,30.976137
7.277000,57.043868,30.574578
7.278000,56.573899,30.399124
7.279000,56.288102,30.650324
7.280000,56.188934,31.040774
7.281000,55.938090,31.287315
7.282000,56.268388,31.903888
7.283000,56.594912,33.367457
7.284000,56.769390,33.234531
7.285000,56.875276,32.917954
7.286000,56.605399,32.710692
7.287000,55.980527,32.724792
7.288000,55.754393,33.146394
7.289000,55.264948,33.452367
7.290000,54.687375,32.948060
7.291000,54.625162,33.227221
7.292000,54.403146,33.393771
7.293000,54.505457,33.463321
7.294000,54.533944,33.850402
7.295000,54.370229,33.600465
7.296000,54.002861,33.649050
7.297000,53.792384,34.201293
7.298000,53.926503,34.341887
7.299000,54.217105,34.544276
7.300000,53.816923,35.198810
7.301000,53.753910,35.042768
7.302000,53.675848,35.334365
7.303000,54.568576,35.689768
7.304000,54.940794,35.898216
7.305000,55.213293,35.365697
7.306000,55.175867,35.030555
7.307000,55.207824,34.587926
7.308000,55.423112,34.109121
7.309000,55.335199,33.913224
7.310000,55.412586,34.325790
7.311000,55.523221,34.715621
7.312000,55.106357,35.130276
7.313000,55.067050,35.214948
7.314000,55.149035,35.153399
7.315000,54.834818,35.136324
7.316000,54.629028,34.394491
7.317000,54.754189,33.823575
7.318000,55.249954,33.405488
7.319000,56.414555,33.483174
7.320000,56.203698,33.493485
7.321000,55.663964,33.403376
7.322000,55.510812,33.856121
7.323000,54.820153,33.500074
7.324000,54.703633,33.435120
7.325000,54.647535,33.059740
7.326000,54.454102,33.300877
7.327000,53.986001,33.213547
7.328000,53.637754,33.196667
7.329000,52.373822,33.679276
7.330000,51.976088,33.965737
7.331000,51.982441,33.802968
7.332000,51.301275,33.780852
7.333000,51.395793,34.280950
7.334000,50.725637,34.193850
7.335000,50.826378,34.416035
7.336000,50.749619,34.121062
7.337000,51.200231,34.235645
7.338000,51.153251,34.423664
7.339000,51.074255,33.483822
7.340000,50.446500,33.366026
7.341000,50.225369,33.936224
7.342000,50.250965,34.737535
7.343000,49.475021,35.031980
7.344000,49.203216,34.879108
7.345000,49.144159,35.512285
7.346000,49.409072,35.331089
7.347000,48.927006,34.828209
7.348000,49.053245,34.591427
7.349000,49.400198,34.604787
7.350000,49.182615,34.210458
7.351000,49.009359,34.043473
7.352000,48.348329,34.315464
7.353000,48.580672,34.322656
7.354000,48.996912,33.992252
7.355000,48.826942,33.712572
7.356000,49.160647,33.556249
7.357000,48.769961,33.453274
7.358000,49.715588,32.846823
7.359000,49.697374,32.443303
7.360000,50.176680,32.488151
7.361000,50.500342,31.943162
7.362000,50.805043,32.153374
7.363000,50.495499,31.687947
7.364000,50.700410,32.237341
7.365000,50.625558,32.821243
7.366000,50.494068,33.241959
7.367000,50.662319,33.049131
7.368000,50.668248,32.539920
7.369000,50.801888,31.973773
7.370000,50.248311,32.266013
7.371000,50.506312,32.055190
7.372000,50.806055,31.876815
7.373000,50.310150,32.410038
7.374000,50.260738,32.123111
7.375000,49.893611,31.651958
7.376000,49.901822,31.896317
7.377000,49.055464,31.476964
7.378000,48.976370,31.979764
7.379000,48.878961,32.373250
7.380000,49.002675,33.038510
7.381000,48.688842,32.389225
7.382000,48.529693,32.365833
7.383000,48.633334,32.174822
7.384000,48.927994,32.242596
7.385000,49.099763,32.566318
7.386000,49.203028,32.982548
7.387000,48.910405,32.886284
7.388000,48.805075,33.196572
7.389000,48.842784,33.177586
7.390000,48.439291,32.975621
7.391000,48.278045,33.132065
7.392000,48.315102,33.313765
7.393000,48.182119,33.482486
7.394000,48.424603,33.436959
7.395000,48.482539,34.128400
7.396000,48.076877,34.500155
7.397000,48.197675,34.454886
7.398000,47.862381,35.180231
7.399000,47.815504,35.345183
7.400000,47.848125,35.286260
7.401000,47.742036,35.294080
7.402000,47.530683,34.873411
7.403000,46.935676,35.310485
7.404000,46.494262,34.988416
7.405000,46.464969,34.765284
7.406000,46.369159,34.941382
7.407000,46.399398,34.879963
7.408000,45.855322,34.303144
7.409000,45.562168,34.610315
7.410000,45.463555,34.929939
7.411000,45.410575,34.761821
7.412000,45.185057,34.415057
7.413000,45.270551,35.018593
7.414000,46.275926,35.759766
7.415000,45.907974,36.087952
7.416000,46.275891,35.948896
7.417000,45.738159,36.406611
7.418000,45.766757,36.023603
7.419000,45.941811,35.862342
7.420000,46.692746,35.985079
7.421000,46.226503,35.482639
7.422000,45.304123,35.759618
7.423000,45.432204,35.176206
7.424000,45.250420,34.973377
7.425000,45.944306,35.459614
7.426000,46.068606,35.230295
7.427000,45.717049,35.085773
7.428000,46.129640,35.428725
7.429000,45.989990,35.099264
7.430000,46.262994,34.615438
7.431000,46.059658,34.919937
7.432000,45.650593,35.185490
7.433000,45.102625,35.730395
7.434000,45.043653,35.488726
7.435000,44.372566,34.713128
7.436000,44.875542,35.260736
7.437000,45.190906,35.271300
7.438000,45.621181,34.977801
7.439000,45.409300,35.086390
7.440000,45.667347,35.086555
7.441000,45.875753,34.935677
7.442000,46.257074,35.141401
7.443000,46.382043,35.194106
7.444000,47.091465,35.332067
7.445000,46.508243,35.839409
7.446000,46.990553,36.375669
7.447000,47.183784,36.061041
7.448000,47.254221,36.171363
7.449000,47.139920,35.957971
7.450000,47.483868,36.182377
7.451000,47.440715,36.488942
7.452000,47.738736,36.636396
7.453000,48.083542,36.176086
7.454000,48.423539,36.236135
7.455000,48.643441,36.307859
7.456000,49.039174,36.370315
7.457000,49.078731,36.505427
7.458000,48.790893,36.156541
7.459000,48.739163,35.614674
7.460000,48.835379,35.431722
7.461000,48.847606,35.502979
7.462000,48.795373,35.715246
7.463000,48.845266,35.976613
7.464000,48.676689,35.724012
7.465000,48.663452,36.743142
7.466000,48.702712,36.949473
7.467000,48.610797,36.696859
7.468000,48.835326,36.202211
7.469000,48.525520,35.731999
7.470000,48.641872,35.816441
7.471000,48.289680,35.883402
7.472000,48.172958,36.615547
7.473000,48.654152,36.495994
7.474000,48.258747,36.301040
7.475000,48.864520,36.054161
7.476000,48.378425,36.101089
7.477000,47.391223,36.063387
7.478000,47.390086,36.274723
7.479000,47.297911,36.617419
7.480000,46.864861,37.144916
7.481000,46.015719,36.947656
7.482000,46.442389,37.611459
7.483000,46.646115,37.491892
7.484000,45.591014,36.949223
7.485000,45.822456,37.393908
7.486000,46.268464,37.984351
7.487000,46.620903,38.093062
7.488000,47.056515,38.070850
7.489000,47.345632,38.297762
7.490000,47.586451,38.512294
7.491000,47.100471,38.276132
7.492000,47.548816,38.490878
7.493000,47.487271,38.926490
7.494000,47.241587,38.097496
7.495000,47.484778,37.919293
7.496000,47.222881,37.831017
7.497000,47.749691,37.531737
7.498000,47.685703,37.747343
7.499000,47.340350,37.718862
7.500000,47.205505,37.764419
7.501000,47.228525,37.919121
7.502000,47.036574,38.439458
7.503000,48.101056,37.956082
7.504000,48.253300,37.471928
7.505000,47.837763,36.798719
7.506000,47.989083,36.870671
7.507000,47.878997,37.035822
7.508000,48.415058,36.916572
7.509000,48.040594,35.998062
7.510000,48.372084,36.054776
7.511000,47.781665,35.694697
7.512000,47.818433,35.730225
7.513000,47.828860,35.805554
7.514000,48.012318,35.410557
7.515000,48.078579,35.797930
7.516000,48.339646,35.298021
7.517000,48.108343,35.150755
7.518000,48.774113,34.967367
7.519000,48.480827,34.742499
7.520000,48.422658,34.624920
7.521000,48.193440,34.195018
7.522000,47.353715,33.699679
7.523000,47.499732,33.313757
7.524000,47.299829,34.149760
7.525000,47.390655,34.364612
7.526000,47.001469,34.318824
7.527000,46.213770,34.319165
7.528000,45.937635,34.271116
7.529000,46.000339,33.872653
7.530000,46.250959,33.808788
7.531000,46.303617,34.845413
7.532000,46.571203,34.140093
7.533000,46.290526,34.196911
7.534000,46.089515,34.805787
7.535000,46.054979,35.063865
7.536000,46.335120,34.543350
7.537000,46.575544,33.837391
7.538000,46.252683,34.170441
7.539000,46.227515,34.885566
7.540000,46.355204,34.754983
7.541000,46.664594,34.645034
7.542000,46.952223,34.310741
7.543000,47.336604,34.397586
7.544000,47.122531,33.882177
7.545000,47.944295,33.728048
7.546000,47.880518,33.786268
7.547000,47.856923,33.934746
7.548000,47.636330,34.704192
7.549000,47.599472,35.258872
7.550000,47.359389,35.315313
7.551000,47.231872,35.255070
7.552000,47.372046,35.362096
7.553000,47.916619,34.671733
7.554000,47.510031,34.599729
7.555000,47.705938,34.560391
7.556000,47.594641,34.670559
7.557000,47.189630,34.144949
7.558000,47.014123,34.343920
7.559000,46.143099,34.683970
7.560000,46.150799,34.460775
7.561000,46.369545,35.520688
7.562000,46.395553,36.590782
7.563000,46.353480,36.521219
7.564000,47.508846,36.944889
7.565000,47.798876,36.723381
7.566000,47.908583,36.167190
7.567000,47.324769,36.141587
7.568000,46.811001,35.757802
7.569000,47.784561,36.020751
7.570000,47.886534,35.981612
7.571000,47.702451,35.870141
7.572000,47.284393,35.994361
7.573000,47.253548,35.824826
7.574000,47.155630,36.237137
7.575000,46.917065,35.950448
7.576000,47.460305,36.116113
7.577000,47.589327,36.023435
7.578000,47.550882,35.511381
7.579000,48.217505,35.098278
7.580000,48.231165,34.814466
7.581000,48.275032,35.463366
7.582000,48.444228,35.116746
7.583000,48.056941,35.111378
7.584000,48.253827,34.818031
7.585000,49.828189,34.660948
7.586000,49.737574,34.285758
7.587000,49.810336,34.468877
7.588000,49.238399,33.981910
7.589000,48.911639,34.046615
7.590000,48.005009,33.793874
7.591000,48.595775,33.975120
7.592000,48.604414,33.460129
7.593000,48.652955,33.898397
7.594000,48.535020,34.411726
7.595000,48.721662,34.212440
7.596000,49.015414,34.663103
7.597000,48.459989,35.082227
7.598000,48.375692,34.913330
7.599000,48.358522,35.337058
7.600000,48.333140,35.356615
7.601000,48.105045,35.218207
7.602000,48.334479,35.966502
7.603000,47.925940,35.958139
7.604000,47.517383,35.297742
7.605000,47.579437,34.902163
7.606000,47.693115,34.688231
7.607000,46.891772,34.724660
7.608000,47.035094,34.903269
7.609000,47.095013,34.844617
7.610000,47.295835,34.955638
7.611000,47.373610,34.597650
7.612000,46.601430,34.611465
7.613000,46.930001,34.487198
7.614000,46.895740,34.014013
7.615000,46.193024,33.677352
7.616000,46.002412,33.264848
7.617000,46.047952,32.989103
7.618000,46.196426,32.588623
7.619000,46.080095,32.334671
7.620000,45.994582,32.776958
7.621000,46.198796,33.348124
7.622000,45.753622,32.866115
7.623000,45.526278,32.336772
7.624000,45.614973,32.174823
7.625000,45.071940,32.125126
7.626000,44.876533,31.925754
7.627000,44.919909,31.582304
7.628000,44.841302,31.969942
7.629000,44.667074,31.717794
7.630000,46.883429,31.492499
7.631000,46.909788,31.046895
7.632000,46.993405,31.071438
7.633000,46.900120,30.156380
7.634000,46.961159,30.746656
7.635000,47.608721,31.051702
7.636000,47.756496,31.628875
7.637000,47.743828,31.698124
7.638000,48.447495,31.596107
7.639000,48.180428,32.005460
7.640000,48.251019,32.448497
7.641000,48.028519,32.774342
7.642000,48.175122,32.273561
7.643000,48.514491,31.668414
7.644000,48.650938,31.924124
7.645000,48.860968,32.152381
7.646000,49.695640,32.143768
7.647000,48.344754,31.848412
7.648000,48.776813,31.275918
7.649000,48.557854,31.300265
7.650000,48.899938,31.971154
7.651000,48.915749,31.535464
7.652000,49.751580,31.457088
7.653000,50.085781,31.362944
7.654000,50.548527,31.754208
7.655000,50.360998,31.268623
7.656000,50.742578,30.902271
7.657000,50.839858,30.944757
7.658000,50.784376,31.195167
7.659000,50.827471,31.386657
7.660000,51.268743,31.079120
7.661000,51.539508,31.024941
7.662000,51.724120,31.145745
7.663000,51.760227,31.665693
7.664000,51.441005,31.076798
7.665000,50.880180,30.781028
7.666000,50.560053,31.160773
7.667000,50.638102,31.264116
7.668000,50.492372,31.186645
7.669000,50.800113,31.248166
7.670000,50.366613,31.075369
7.671000,50.814065,30.853470
7.672000,51.330057,30.351656
7.673000,51.849780,30.076179
7.674000,51.621717,29.841561
7.675000,51.619984,29.726404
7.676000,51.975722,29.686260
7.677000,51.778089,29.508775
7.678000,52.138499,29.464903
7.679000,51.933889,28.586550
7.680000,51.423024,27.987308
7.681000,51.424686,27.582809
7.682000,51.075209,27.821200
7.683000,50.803240,27.653104
7.684000,50.902176,27.691584
7.685000,50.640789,27.930664
7.686000,51.049152,27.810647
7.687000,50.557681,27.257381
7.688000,49.806897,26.704694
7.689000,50.129380,27.301660
7.690000,50.394849,27.377315
7.691000,50.953662,27.781835
7.692000,51.183998,27.567453
7.693000,50.483941,27.828301
7.694000,49.908435,27.528591
7.695000,49.636624,27.172957
7.696000,49.694742,27.931077
7.697000,49.732580,27.956315
7.698000,49.726977,27.990024
7.699000,49.806887,28.852315
7.700000,49.512346,28.550715
7.701000,50.073785,29.003536
7.702000,50.364346,29.311636
7.703000,49.705701,29.031611
7.704000,50.016537,29.199242
7.705000,49.474832,29.434193
7.706000,49.607652,29.220824
7.707000,49.654649,28.854060
7.708000,49.716157,28.204827
7.709000,49.675389,28.149065
7.710000,49.692962,27.603581
7.711000,50.262341,27.822033
7.712000,49.724713,27.752794
7.713000,49.371997,27.525740
7.714000,48.889955,27.866301
7.715000,48.361004,27.560618
7.716000,48.397814,27.481769
7.717000,48.744711,27.050711
7.718000,48.359380,26.677716
7.719000,48.032394,26.912793
7.720000,48.058583,26.690615
7.721000,48.219553,25.984963
7.722000,47.590931,26.530744
7.723000,47.811212,26.905676
7.724000,47.784178,27.275638
7.725000,47.564795,27.946494
7.726000,47.727749,28.154056
7.727000,47.569925,28.573320
7.728000,47.479035,28.363090
7.729000,47.562984,28.352917
7.730000,47.097543,28.361029
7.731000,46.969617,28.697156
7.732000,46.771376,28.741525
7.733000,46.631316,28.269057
7.734000,46.515836,28.210897
7.735000,46.458839,27.740177
7.736000,46.456895,27.389551
7.737000,46.798144,27.191351
7.738000,46.895231,27.321901
7.739000,46.997821,26.882398
7.740000,47.263867,26.272719
7.741000,47.129768,26.050231
7.742000,47.140328,26.635137
7.743000,47.478694,26.854072
7.744000,47.712886,26.957564
7.745000,48.041747,27.127248
7.746000,47.742761,27.073068
7.747000,47.429042,27.443626
7.748000,47.414694,27.329391
7.749000,47.654809,27.713048
7.750000,47.723700,27.710196
7.751000,48.194495,28.394929
7.752000,48.340492,28.530839
7.753000,48.833052,28.829096
7.754000,49.212100,29.278538
7.755000,49.209571,29.533748
7.756000,48.889318,28.533804
7.757000,48.919058,28.234847
7.758000,48.798432,28.601504
7.759000,47.947571,28.926698
7.760000,47.996807,29.008755
7.761000,47.609903,28.784390
7.762000,47.835708,29.234215
7.763000,47.861689,28.909104
7.764000,47.756527,28.834750
7.765000,47.320881,29.219494
7.766000,48.019926,28.497706
7.767000,47.833815,28.587868
7.768000,47.331205,29.634311
7.769000,47.046164,29.573710
7.770000,45.952649,29.363977
7.771000,46.084472,29.191777
7.772000,45.650191,29.432492
7.773000,45.407079,30.374880
7.774000,44.878064,31.456739
7.775000,44.869651,31.823321
7.776000,45.406650,32.073008
7.777000,45.715024,32.298838
7.778000,45.601723,32.638735
7.779000,45.758420,32.601752
7.780000,45.521844,33.286836
7.781000,45.354734,32.524230
7.782000,44.931787,32.247524
7.783000,45.168320,32.010177
7.784000,45.015709,31.965151
7.785000,45.841546,32.564700
7.786000,47.119763,32.114747
7.787000,47.166218,31.525774
7.788000,47.609365,31.478953
7.789000,47.409082,31.600155
7.790000,47.780801,31.498186
7.791000,47.408079,32.008923
7.792000,47.478144,31.202665
7.793000,47.572632,31.612542
7.794000,47.720554,31.542048
7.795000,48.548851,31.381433
7.796000,48.755322,31.802478
7.797000,48.637885,31.423442
7.798000,48.862923,31.199433
7.799000,48.701849,31.268214
7.800000,48.473297,31.421731
7.801000,49.537461,31.789288
7.802000,49.417690,32.209844
7.803000,48.929225,32.206881
7.804000,49.321083,32.283322
7.805000,49.139882,32.161067
7.806000,48.788095,32.211970
7.807000,48.930370,32.269065
7.808000,48.870413,31.531235
7.809000,49.822539,31.812799
7.810000,50.104075,31.575545
7.811000,50.380806,31.144245
7.812000,50.968679,31.320924
7.813000,51.012027,30.686808
7.814000,50.347727,30.509408
7.815000,50.230613,30.746730
7.816000,50.339930,30.492399
7.817000,49.717649,30.650735
7.818000,50.712643,31.380525
7.819000,50.546852,31.327122
7.820000,51.421318,31.441976
7.821000,51.522418,31.497215
7.822000,51.917537,31.822104
7.823000,51.703806,32.066932
7.824000,51.623555,31.848145
7.825000,51.325873,31.266028
7.826000,52.366098,31.167989
7.827000,52.566579,31.327839
7.828000,53.362737,31.450089
7.829000,53.812125,31.366186
7.830000,53.665538,31.115672
7.831000,53.922829,30.827457
7.832000,53.798420,31.003772
7.833000,54.488653,30.107123
7.834000,54.419095,30.446494
7.835000,53.772125,30.746569
7.836000,53.587989,30.937367
7.837000,54.155073,31.122011
7.838000,54.296577,30.818342
7.839000,54.642742,31.360478
7.840000,55.017860,31.347038
7.841000,55.579396,31.110697
7.842000,55.912163,31.278349
7.843000,55.850687,31.315938
7.844000,55.911203,31.274781
7.845000,55.541163,30.691860
7.846000,56.178507,30.712864
7.847000,55.765707,30.895010
7.848000,56.125851,30.762766
7.849000,55.850380,30.708156
7.850000,55.578850,29.000064
7.851000,55.297108,29.033590
7.852000,55.282707,28.747044
7.853000,55.754612,28.695929
7.854000,55.746949,28.915452
7.855000,55.842208,29.121417
7.856000,55.970961,29.801527
7.857000,55.778549,29.238131
7.858000,56.370573,29.271217
7.859000,56.249153,28.950994
7.860000,56.458345,28.865842
7.861000,56.392432,28.747484
7.862000,56.226445,29.147277
7.863000,56.550084,28.837736
7.864000,56.183196,29.714280
7.865000,55.649104,30.283312
7.866000,55.503092,30.170489
7.867000,55.749839,30.273258
7.868000,56.036100,29.709481
7.869000,55.723773,29.578184
7.870000,55.901836,29.410113
7.871000,56.288213,29.828340
7.872000,55.898672,29.773650
7.873000,55.916757,29.346210
7.874000,54.997128,29.221301
7.875000,54.891549,28.927336
7.876000,54.575053,28.838552
7.877000,54.406460,28.851172
7.878000,53.960160,30.226082
7.879000,53.797451,29.633266
7.880000,53.743088,29.950674
7.881000,54.185147,30.069398
7.882000,54.461774,29.851861
7.883000,54.409996,30.230372
7.884000,53.267064,30.410663
7.885000,52.891090,31.150029
7.886000,52.845562,30.932309
7.887000,52.910506,30.378171
7.888000,52.858540,29.611027
7.889000,53.307619,29.603182
7.890000,53.205111,29.486619
7.891000,52.897335,28.944903
7.892000,52.702293,28.959426
7.893000,52.902308,29.123900
7.894000,53.258365,29.143626
7.895000,53.396850,29.086488
7.896000,53.536141,29.546361
7.897000,53.685948,29.436550
7.898000,54.059576,29.987050
7.899000,54.047990,29.543459
7.900000,54.307860,29.461712
7.901000,53.938914,29.265137
7.902000,54.026620,29.157584
7.903000,53.923796,28.948150
7.904000,53.808464,28.483459
7.905000,53.617826,28.150184
7.906000,53.803328,28.654328
7.907000,53.883489,28.857487
7.908000,53.658294,29.082480
7.909000,53.526494,28.840268
7.910000,52.735059,28.618913
7.911000,52.812553,28.874052
7.912000,53.268893,28.665436
7.913000,52.240936,28.513146
7.914000,52.281225,28.782109
7.915000,51.788869,28.175010
7.916000,51.596942,28.147896
7.917000,51.539129,28.739395
7.918000,52.011176,28.227434
7.919000,51.635159,27.376360
7.920000,52.171381,27.412718
7.921000,52.106217,27.358329
7.922000,51.832524,26.965586
7.923000,51.262202,26.595046
7.924000,51.508906,26.878681
7.925000,52.208484,26.964688
7.926000,52.099015,26.759992
7.927000,52.227454,27.140583
7.928000,52.050150,27.138226
7.929000,51.576590,27.346631
7.930000,51.793441,27.460110
7.931000,51.114289,28.103355
7.932000,49.756479,27.656993
7.933000,49.501525,27.514720
7.934000,49.291644,27.353971
7.935000,49.335919,27.453798
7.936000,49.319663,27.317741
7.937000,48.365321,26.725058
7.938000,48.622221,26.845982
7.939000,48.407601,26.597027
7.940000,47.931363,26.781449
7.941000,48.276525,26.455887
7.942000,48.228711,26.463084
7.943000,48.300255,26.270411
7.944000,48.400489,26.364369
7.945000,47.729031,26.226617
7.946000,48.061163,26.115268
7.947000,48.281014,26.217773
7.948000,47.626516,26.905716
7.949000,47.390290,27.216104
7.950000,47.481642,26.980087
7.951000,47.467700,26.967588
7.952000,46.733783,27.128037
7.953000,46.716831,27.801927
7.954000,46.939248,28.185324
7.955000,46.638354,27.277920
7.956000,46.243946,27.327928
7.957000,46.116560,27.109632
7.958000,45.883988,27.781271
7.959000,46.026713,27.429957
7.960000,46.146589,27.675855
7.961000,46.241171,27.085348
7.962000,45.569788,26.901665
7.963000,45.730636,26.717860
7.964000,45.489931,26.257381
7.965000,45.569662,26.138263
7.966000,46.637613,26.408059
7.967000,47.021039,26.509561
7.968000,47.248306,25.270030
7.969000,46.995855,25.552383
7.970000,47.591215,25.450102
7.971000,47.308677,25.559303
7.972000,47.299217,25.852739
7.973000,47.755399,25.822012
7.974000,47.678341,26.005909
7.975000,48.060441,26.099238
7.976000,48.102614,26.444380
7.977000,48.037385,26.250845
7.978000,48.363428,25.700181
7.979000,48.144634,26.177226
7.980000,47.453158,26.061399
7.981000,47.770088,26.003665
7.982000,47.462294,26.167261
7.983000,47.788357,25.803034
7.984000,47.734240,26.027568
7.985000,47.332975,26.009752
7.986000,46.965331,24.911325
7.987000,46.734704,24.899427
7.988000,46.690716,25.138523
7.989000,47.193157,26.020452
7.990000,47.282744,25.818792
7.991000,33.452192,25.888345
7.992000,33.029794,25.977099
7.993000,33.464603,25.834675
7.994000,32.942808,25.581633
7.995000,32.786594,25.599979
7.996000,33.065620,25.675437
7.997000,32.937665,26.127347
7.998000,32.998841,26.858414
7.999000,33.106630,27.152615
8.000000,32.940294,27.010078
8.001000,32.671658,27.341887
8.002000,32.666555,27.412355
8.003000,32.648041,27.025650
8.004000,32.431819,27.454969
8.005000,31.877977,27.634795
8.006000,31.914164,27.387508
8.007000,31.954898,27.191983
8.008000,31.455157,27.607004
8.009000,31.797514,27.126127
8.010000,31.948520,27.332955
8.011000,31.132132,27.333146
8.012000,30.569916,27.094685
8.013000,31.302260,27.221132
8.014000,31.341911,27.096167
8.015000,31.392347,27.080148
8.016000,31.255843,26.696504
8.017000,31.777951,26.489273
8.018000,31.465529,25.253053
8.019000,31.181963,24.901082
8.020000,31.843829,25.235601
8.021000,31.240167,24.492006
8.022000,30.584966,24.553314
8.023000,30.503014,23.759002
8.024000,30.323465,24.108164
8.025000,30.879975,24.414761
8.026000,30.337672,24.915584
8.027000,29.865130,25.058492
8.028000,30.087463,24.595097
8.029000,30.329390,24.497188
8.030000,30.839678,24.666077
8.031000,31.112333,24.573223
8.032000,30.788324,24.183214
8.033000,30.377756,24.336160
8.034000,29.717813,24.286990
8.035000,29.419137,24.456869
8.036000,29.155797,24.191303
8.037000,28.971841,24.636519
8.038000,28.492559,24.628206
8.039000,28.340322,24.741532
8.040000,28.349569,24.589857
8.041000,28.869358,23.826314
8.042000,28.615413,23.372178
8.043000,28.884151,23.664266
8.044000,28.912069,23.427433
8.045000,28.800383,23.441760
8.046000,29.183957,23.312304
8.047000,29.493299,23.384972
8.048000,29.111516,23.342969
8.049000,29.165743,22.997383
8.050000,28.992380,22.965434
8.051000,28.731634,22.628244
8.052000,29.110753,22.318122
8.053000,29.160719,22.787074
8.054000,29.379596,22.545364
8.055000,29.325214,22.160709
8.056000,29.249164,21.775399
8.057000,29.036625,21.698906
8.058000,28.895688,21.347520
8.059000,28.759039,21.903787
8.060000,28.869250,21.515397
8.061000,28.317446,21.234609
8.062000,28.494709,22.084321
