kmr,kr,fitness
29.000000,16.000000,-296.360000
29.000000,17.000000,-299.900000
29.000000,18.000000,-305.550000
29.000000,19.000000,-312.940000
29.000000,20.000000,-321.740000
29.000000,21.000000,-331.630000
29.000000,22.000000,-342.300000
29.000000,23.000000,-353.500000
29.000000,24.000000,-364.980000
29.000000,25.000000,-376.520000
29.000000,26.000000,-387.950000
29.000000,27.000000,-399.110000
29.000000,28.000000,-409.860000
29.000000,29.000000,-420.100000
29.000000,30.000000,-429.730000
29.000000,31.000000,-438.670000
29.000000,32.000000,-446.870000
29.000000,33.000000,-454.290000
29.000000,34.000000,-460.880000
29.000000,35.000000,-466.630000
29.000000,36.000000,-471.510000
29.000000,37.000000,-475.520000
29.000000,38.000000,-478.660000
29.000000,39.000000,-480.930000
29.000000,40.000000,-482.340000
29.000000,41.000000,-482.890000
29.000000,42.000000,-482.600000
29.000000,43.000000,-481.480000
29.000000,44.000000,-479.560000
29.000000,45.000000,-476.850000
29.000000,46.000000,-473.370000
29.000000,47.000000,-469.150000
29.000000,48.000000,-464.190000
29.000000,49.000000,-458.540000
29.000000,50.000000,-452.190000
29.000000,51.000000,-445.190000
29.000000,52.000000,-437.550000
29.000000,53.000000,-429.280000
29.000000,54.000000,-420.420000
29.000000,55.000000,-410.990000
29.000000,56.000000,-400.990000
29.000000,57.000000,-390.460000
29.000000,58.000000,-379.410000
29.000000,59.000000,-367.850000
29.000000,60.000000,-355.820000
29.000000,61.000000,-343.320000
29.000000,62.000000,-330.380000
29.000000,63.000000,-317.000000
29.000000,64.000000,-303.210000
29.000000,65.000000,-289.020000
29.000000,66.000000,-274.440000
29.000000,67.000000,-259.490000
29.000000,68.000000,-244.190000
29.000000,69.000000,-228.540000
29.000000,70.000000,-212.560000
29.000000,71.000000,-196.260000
29.000000,72.000000,-179.650000
29.000000,73.000000,-162.740000
29.000000,74.000000,-145.550000
29.000000,75.000000,-128.090000
29.000000,76.000000,-110.350000
29.000000,77.000000,-92.367000
29.000000,78.000000,-74.134000
29.000000,79.000000,-55.663000
29.000000,80.000000,-36.963000
29.000000,81.000000,-18.042000
29.000000,82.000000,1.091600
29.000000,83.000000,20.431000
29.000000,84.000000,39.969000
29.000000,85.000000,59.698000
29.000000,86.000000,79.611000
29.000000,87.000000,99.703000
29.000000,88.000000,119.970000
29.000000,89.000000,140.400000
29.000000,90.000000,160.990000
29.000000,91.000000,181.730000
29.000000,92.000000,202.630000
29.000000,93.000000,223.670000
29.000000,94.000000,244.850000
29.000000,95.000000,266.160000
29.000000,96.000000,287.610000
29.000000,97.000000,309.180000
29.000000,98.000000,330.870000
29.000000,99.000000,352.680000
29.000000,100.000000,374.610000
30.000000,1.000000,-548.000000
30.000000,2.000000,-521.000000
30.000000,3.000000,-494.030000
30.000000,4.000000,-467.150000
30.000000,5.000000,-440.570000
30.000000,6.000000,-414.640000
30.000000,7.000000,-389.880000
30.000000,8.000000,-366.920000
30.000000,9.000000,-346.380000
30.000000,10.000000,-328.800000
30.000000,11.000000,-314.560000
30.000000,12.000000,-303.850000
30.000000,13.000000,-296.700000
30.000000,14.000000,-292.970000
30.000000,15.000000,-292.430000
30.000000,16.000000,-294.750000
30.000000,17.000000,-299.580000
30.000000,18.000000,-306.520000
30.000000,19.000000,-315.200000
30.000000,20.000000,-325.230000
30.000000,21.000000,-336.280000
30.000000,22.000000,-348.040000
30.000000,23.000000,-360.200000
30.000000,24.000000,-372.540000
30.000000,25.000000,-384.820000
30.000000,26.000000,-396.860000
30.000000,27.000000,-408.500000
30.000000,28.000000,-419.620000
30.000000,29.000000,-430.090000
30.000000,30.000000,-439.840000
30.000000,31.000000,-448.790000
30.000000,32.000000,-456.890000
30.000000,33.000000,-464.100000
30.000000,34.000000,-470.390000
30.000000,35.000000,-475.740000
30.000000,36.000000,-480.150000
30.000000,37.000000,-483.600000
30.000000,38.000000,-486.100000
30.000000,39.000000,-487.660000
30.000000,40.000000,-488.300000
30.000000,41.000000,-488.020000
30.000000,42.000000,-486.850000
30.000000,43.000000,-484.800000
30.000000,44.000000,-481.900000
30.000000,45.000000,-478.170000
30.000000,46.000000,-473.640000
30.000000,47.000000,-468.320000
30.000000,48.000000,-462.250000
30.000000,49.000000,-455.440000
30.000000,50.000000,-447.920000
30.000000,51.000000,-439.720000
30.000000,52.000000,-430.860000
30.000000,53.000000,-421.370000
30.000000,54.000000,-411.260000
30.000000,55.000000,-400.550000
30.000000,56.000000,-389.280000
30.000000,57.000000,-377.460000
30.000000,58.000000,-365.110000
30.000000,59.000000,-352.260000
30.000000,60.000000,-338.920000
30.000000,61.000000,-325.100000
30.000000,62.000000,-310.840000
30.000000,63.000000,-296.140000
30.000000,64.000000,-281.020000
30.000000,65.000000,-265.510000
30.000000,66.000000,-249.600000
30.000000,67.000000,-233.330000
30.000000,68.000000,-216.690000
30.000000,69.000000,-199.720000
30.000000,70.000000,-182.410000
30.000000,71.000000,-164.790000
30.000000,72.000000,-146.860000
30.000000,73.000000,-128.630000
30.000000,74.000000,-110.130000
30.000000,75.000000,-91.349000
30.000000,76.000000,-72.309000
30.000000,77.000000,-53.017000
30.000000,78.000000,-33.482000
30.000000,79.000000,-13.714000
30.000000,80.000000,6.278700
30.000000,81.000000,26.488000
30.000000,82.000000,46.907000
30.000000,83.000000,67.526000
30.000000,84.000000,88.339000
30.000000,85.000000,109.340000
30.000000,86.000000,130.520000
30.000000,87.000000,151.870000
30.000000,88.000000,173.390000
30.000000,89.000000,195.070000
30.000000,90.000000,216.910000
30.000000,91.000000,238.900000
30.000000,92.000000,261.030000
30.000000,93.000000,283.300000
30.000000,94.000000,305.710000
30.000000,95.000000,328.240000
30.000000,96.000000,350.910000
30.000000,97.000000,373.690000
30.000000,98.000000,396.590000
30.000000,99.000000,419.610000
30.000000,100.000000,442.730000
31.000000,1.000000,-547.100000
31.000000,2.000000,-519.200000
31.000000,3.000000,-491.330000
31.000000,4.000000,-463.570000
31.000000,5.000000,-436.140000
31.000000,6.000000,-409.440000
31.000000,7.000000,-384.050000
31.000000,8.000000,-360.660000
31.000000,9.000000,-339.930000
31.000000,10.000000,-322.440000
31.000000,11.000000,-308.570000
31.000000,12.000000,-298.500000
31.000000,13.000000,-292.220000
31.000000,14.000000,-289.540000
31.000000,15.000000,-290.200000
31.000000,16.000000,-293.810000
31.000000,17.000000,-299.970000
31.000000,18.000000,-308.240000
31.000000,19.000000,-318.220000
31.000000,20.000000,-329.490000
31.000000,21.000000,-341.690000
31.000000,22.000000,-354.490000
31.000000,23.000000,-367.580000
31.000000,24.000000,-380.720000
31.000000,25.000000,-393.670000
31.000000,26.000000,-406.250000
31.000000,27.000000,-418.300000
31.000000,28.000000,-429.690000
31.000000,29.000000,-440.310000
31.000000,30.000000,-450.090000
31.000000,31.000000,-458.950000
31.000000,32.000000,-466.850000
31.000000,33.000000,-473.750000
31.000000,34.000000,-479.640000
31.000000,35.000000,-484.490000
31.000000,36.000000,-488.310000
31.000000,37.000000,-491.100000
31.000000,38.000000,-492.880000
31.000000,39.000000,-493.640000
31.000000,40.000000,-493.420000
31.000000,41.000000,-492.220000
31.000000,42.000000,-490.080000
31.000000,43.000000,-487.020000
31.000000,44.000000,-483.070000
31.000000,45.000000,-478.250000
31.000000,46.000000,-472.580000
31.000000,47.000000,-466.110000
31.000000,48.000000,-458.850000
31.000000,49.000000,-450.830000
31.000000,50.000000,-442.080000
31.000000,51.000000,-432.630000
31.000000,52.000000,-422.500000
31.000000,53.000000,-411.720000
31.000000,54.000000,-400.310000
31.000000,55.000000,-388.300000
31.000000,56.000000,-375.710000
31.000000,57.000000,-362.570000
31.000000,58.000000,-348.890000
31.000000,59.000000,-334.700000
31.000000,60.000000,-320.020000
31.000000,61.000000,-304.860000
31.000000,62.000000,-289.250000
31.000000,63.000000,-273.210000
31.000000,64.000000,-256.740000
31.000000,65.000000,-239.880000
31.000000,66.000000,-222.630000
31.000000,67.000000,-205.010000
31.000000,68.000000,-187.030000
31.000000,69.000000,-168.720000
31.000000,70.000000,-150.080000
31.000000,71.000000,-131.120000
31.000000,72.000000,-111.860000
31.000000,73.000000,-92.311000
31.000000,74.000000,-72.483000
31.000000,75.000000,-52.388000
31.000000,76.000000,-32.035000
31.000000,77.000000,-11.435000
31.000000,78.000000,9.402200
31.000000,79.000000,30.468000
31.000000,80.000000,51.755000
31.000000,81.000000,73.252000
31.000000,82.000000,94.953000
31.000000,83.000000,116.850000
31.000000,84.000000,138.930000
31.000000,85.000000,161.200000
31.000000,86.000000,183.640000
31.000000,87.000000,206.250000
31.000000,88.000000,229.020000
31.000000,89.000000,251.950000
31.000000,90.000000,275.020000
31.000000,91.000000,298.250000
31.000000,92.000000,321.610000
31.000000,93.000000,345.100000
31.000000,94.000000,368.730000
31.000000,95.000000,392.480000
31.000000,96.000000,416.350000
31.000000,97.000000,440.340000
31.000000,98.000000,464.440000
31.000000,99.000000,488.650000
31.000000,100.000000,512.960000
32.000000,1.000000,-546.200000
32.000000,2.000000,-517.400000
32.000000,3.000000,-488.630000
32.000000,4.000000,-459.990000
32.000000,5.000000,-431.720000
32.000000,6.000000,-404.270000
32.000000,7.000000,-378.270000
32.000000,8.000000,-354.480000
32.000000,9.000000,-333.620000
32.000000,10.000000,-316.290000
32.000000,11.000000,-302.870000
32.000000,12.000000,-293.520000
32.000000,13.000000,-288.190000
32.000000,14.000000,-286.660000
32.000000,15.000000,-288.580000
32.000000,16.000000,-293.530000
32.000000,17.000000,-301.060000
32.000000,18.000000,-310.700000
32.000000,19.000000,-321.980000
32.000000,20.000000,-334.480000
32.000000,21.000000,-347.810000
32.000000,22.000000,-361.610000
32.000000,23.000000,-375.580000
32.000000,24.000000,-389.460000
32.000000,25.000000,-403.010000
32.000000,26.000000,-416.050000
32.000000,27.000000,-428.420000
32.000000,28.000000,-439.990000
32.000000,29.000000,-450.660000
32.000000,30.000000,-460.370000
32.000000,31.000000,-469.030000
32.000000,32.000000,-476.630000
32.000000,33.000000,-483.130000
32.000000,34.000000,-488.510000
32.000000,35.000000,-492.770000
32.000000,36.000000,-495.910000
32.000000,37.000000,-497.950000
32.000000,38.000000,-498.900000
32.000000,39.000000,-498.780000
32.000000,40.000000,-497.600000
32.000000,41.000000,-495.410000
32.000000,42.000000,-492.230000
32.000000,43.000000,-488.080000
32.000000,44.000000,-483.000000
32.000000,45.000000,-477.010000
32.000000,46.000000,-470.150000
32.000000,47.000000,-462.460000
32.000000,48.000000,-453.950000
32.000000,49.000000,-444.670000
32.000000,50.000000,-434.630000
32.000000,51.000000,-423.880000
32.000000,52.000000,-412.440000
32.000000,53.000000,-400.330000
32.000000,54.000000,-387.580000
32.000000,55.000000,-374.230000
32.000000,56.000000,-360.290000
32.000000,57.000000,-345.790000
32.000000,58.000000,-330.750000
32.000000,59.000000,-315.200000
32.000000,60.000000,-299.150000
32.000000,61.000000,-282.630000
32.000000,62.000000,-265.650000
32.000000,63.000000,-248.240000
32.000000,64.000000,-230.420000
32.000000,65.000000,-212.190000
32.000000,66.000000,-193.580000
32.000000,67.000000,-174.610000
32.000000,68.000000,-155.280000
32.000000,69.000000,-135.620000
32.000000,70.000000,-115.630000
32.000000,71.000000,-95.335000
32.000000,72.000000,-74.742000
32.000000,73.000000,-53.864000
32.000000,74.000000,-32.713000
32.000000,75.000000,-11.299000
32.000000,76.000000,10.366000
32.000000,77.000000,32.273000
32.000000,78.000000,54.412000
32.000000,79.000000,76.774000
32.000000,80.000000,99.349000
32.000000,81.000000,122.130000
32.000000,82.000000,145.110000
32.000000,83.000000,168.280000
32.000000,84.000000,191.630000
32.000000,85.000000,215.150000
32.000000,86.000000,238.850000
32.000000,87.000000,262.710000
32.000000,88.000000,286.720000
32.000000,89.000000,310.880000
32.000000,90.000000,335.190000
32.000000,91.000000,359.640000
32.000000,92.000000,384.220000
32.000000,93.000000,408.930000
32.000000,94.000000,433.760000
32.000000,95.000000,458.710000
32.000000,96.000000,483.780000
32.000000,97.000000,508.960000
32.000000,98.000000,534.250000
32.000000,99.000000,559.640000
32.000000,100.000000,585.130000
33.000000,1.000000,-545.300000
33.000000,2.000000,-515.600000
33.000000,3.000000,-485.940000
33.000000,4.000000,-456.420000
33.000000,5.000000,-427.310000
33.000000,6.000000,-399.110000
33.000000,7.000000,-372.530000
33.000000,8.000000,-348.390000
33.000000,9.000000,-327.460000
33.000000,10.000000,-310.360000
33.000000,11.000000,-297.470000
33.000000,12.000000,-288.930000
33.000000,13.000000,-284.630000
33.000000,14.000000,-284.310000
33.000000,15.000000,-287.560000
33.000000,16.000000,-293.910000
33.000000,17.000000,-302.850000
33.000000,18.000000,-313.860000
33.000000,19.000000,-326.450000
33.000000,20.000000,-340.160000
33.000000,21.000000,-354.580000
33.000000,22.000000,-369.350000
33.000000,23.000000,-384.140000
33.000000,24.000000,-398.690000
33.000000,25.000000,-412.760000
33.000000,26.000000,-426.170000
33.000000,27.000000,-438.770000
33.000000,28.000000,-450.430000
33.000000,29.000000,-461.060000
33.000000,30.000000,-470.580000
33.000000,31.000000,-478.960000
33.000000,32.000000,-486.150000
33.000000,33.000000,-492.140000
33.000000,34.000000,-496.920000
33.000000,35.000000,-500.490000
33.000000,36.000000,-502.860000
33.000000,37.000000,-504.050000
33.000000,38.000000,-504.080000
33.000000,39.000000,-502.990000
33.000000,40.000000,-500.790000
33.000000,41.000000,-497.520000
33.000000,42.000000,-493.210000
33.000000,43.000000,-487.900000
33.000000,44.000000,-481.620000
33.000000,45.000000,-474.410000
33.000000,46.000000,-466.300000
33.000000,47.000000,-457.330000
33.000000,48.000000,-447.520000
33.000000,49.000000,-436.920000
33.000000,50.000000,-425.560000
33.000000,51.000000,-413.460000
33.000000,52.000000,-400.660000
33.000000,53.000000,-387.190000
33.000000,54.000000,-373.070000
33.000000,55.000000,-358.340000
33.000000,56.000000,-343.020000
33.000000,57.000000,-327.140000
33.000000,58.000000,-310.720000
33.000000,59.000000,-293.780000
33.000000,60.000000,-276.350000
33.000000,61.000000,-258.440000
33.000000,62.000000,-240.090000
33.000000,63.000000,-221.300000
33.000000,64.000000,-202.100000
33.000000,65.000000,-182.500000
33.000000,66.000000,-162.520000
33.000000,67.000000,-142.190000
33.000000,68.000000,-121.500000
33.000000,69.000000,-100.490000
33.000000,70.000000,-79.157000
33.000000,71.000000,-57.520000
33.000000,72.000000,-35.593000
33.000000,73.000000,-13.386000
33.000000,74.000000,9.087000
33.000000,75.000000,31.816000
33.000000,76.000000,54.791000
33.000000,77.000000,78.001000
33.000000,78.000000,101.440000
33.000000,79.000000,125.090000
33.000000,80.000000,148.950000
33.000000,81.000000,173.000000
33.000000,82.000000,197.250000
33.000000,83.000000,221.680000
33.000000,84.000000,246.290000
33.000000,85.000000,271.070000
33.000000,86.000000,296.010000
33.000000,87.000000,321.100000
33.000000,88.000000,346.350000
33.000000,89.000000,371.740000
33.000000,90.000000,397.260000
33.000000,91.000000,422.920000
33.000000,92.000000,448.710000
33.000000,93.000000,474.620000
33.000000,94.000000,500.650000
33.000000,95.000000,526.800000
33.000000,96.000000,553.050000
33.000000,97.000000,579.410000
33.000000,98.000000,605.870000
33.000000,99.000000,632.430000
33.000000,100.000000,659.090000
34.000000,1.000000,-544.400000
34.000000,2.000000,-513.800000
34.000000,3.000000,-483.240000
34.000000,4.000000,-452.840000
34.000000,5.000000,-422.910000
34.000000,6.000000,-393.980000
34.000000,7.000000,-366.850000
34.000000,8.000000,-342.390000
34.000000,9.000000,-321.450000
34.000000,10.000000,-304.650000
34.000000,11.000000,-292.370000
34.000000,12.000000,-284.720000
34.000000,13.000000,-281.550000
34.000000,14.000000,-282.510000
34.000000,15.000000,-287.150000
34.000000,16.000000,-294.940000
34.000000,17.000000,-305.310000
34.000000,18.000000,-317.710000
34.000000,19.000000,-331.600000
34.000000,20.000000,-346.500000
34.000000,21.000000,-361.980000
34.000000,22.000000,-377.650000
34.000000,23.000000,-393.200000
34.000000,24.000000,-408.340000
34.000000,25.000000,-422.850000
34.000000,26.000000,-436.540000
34.000000,27.000000,-449.270000
34.000000,28.000000,-460.920000
34.000000,29.000000,-471.400000
34.000000,30.000000,-480.650000
34.000000,31.000000,-488.630000
34.000000,32.000000,-495.320000
34.000000,33.000000,-500.700000
34.000000,34.000000,-504.770000
34.000000,35.000000,-507.560000
34.000000,36.000000,-509.060000
34.000000,37.000000,-509.320000
34.000000,38.000000,-508.360000
34.000000,39.000000,-506.210000
34.000000,40.000000,-502.900000
34.000000,41.000000,-498.480000
34.000000,42.000000,-492.980000
34.000000,43.000000,-486.440000
34.000000,44.000000,-478.910000
34.000000,45.000000,-470.410000
34.000000,46.000000,-460.990000
34.000000,47.000000,-450.690000
34.000000,48.000000,-439.540000
34.000000,49.000000,-427.580000
34.000000,50.000000,-414.840000
34.000000,51.000000,-401.360000
34.000000,52.000000,-387.180000
34.000000,53.000000,-372.310000
34.000000,54.000000,-356.800000
34.000000,55.000000,-340.660000
34.000000,56.000000,-323.940000
34.000000,57.000000,-306.650000
34.000000,58.000000,-288.830000
34.000000,59.000000,-270.490000
34.000000,60.000000,-251.660000
34.000000,61.000000,-232.360000
34.000000,62.000000,-212.610000
34.000000,63.000000,-192.430000
34.000000,64.000000,-171.850000
34.000000,65.000000,-150.880000
34.000000,66.000000,-129.530000
34.000000,67.000000,-107.830000
34.000000,68.000000,-85.788000
34.000000,69.000000,-63.420000
34.000000,70.000000,-40.743000
34.000000,71.000000,-17.768000
34.000000,72.000000,5.491200
34.000000,73.000000,29.022000
34.000000,74.000000,52.813000
34.000000,75.000000,76.852000
34.000000,76.000000,101.130000
34.000000,77.000000,125.640000
34.000000,78.000000,150.360000
34.000000,79.000000,175.290000
34.000000,80.000000,200.420000
34.000000,81.000000,225.750000
34.000000,82.000000,251.260000
34.000000,83.000000,276.940000
34.000000,84.000000,302.800000
34.000000,85.000000,328.820000
34.000000,86.000000,354.990000
34.000000,87.000000,381.310000
34.000000,88.000000,407.770000
34.000000,89.000000,434.360000
34.000000,90.000000,461.110000
34.000000,91.000000,487.970000
34.000000,92.000000,514.960000
34.000000,93.000000,542.060000
34.000000,94.000000,569.270000
34.000000,95.000000,596.590000
34.000000,96.000000,624.020000
34.000000,97.000000,651.540000
34.000000,98.000000,679.170000
34.000000,99.000000,706.880000
34.000000,100.000000,734.690000
35.000000,1.000000,-543.500000
35.000000,2.000000,-512.000000
35.000000,3.000000,-480.550000
35.000000,4.000000,-449.270000
35.000000,5.000000,-418.510000
35.000000,6.000000,-388.870000
35.000000,7.000000,-361.220000
35.000000,8.000000,-336.490000
35.000000,9.000000,-315.590000
35.000000,10.000000,-299.170000
35.000000,11.000000,-287.600000
35.000000,12.000000,-280.920000
35.000000,13.000000,-278.940000
35.000000,14.000000,-281.260000
35.000000,15.000000,-287.350000
35.000000,16.000000,-296.620000
35.000000,17.000000,-308.440000
35.000000,18.000000,-322.220000
35.000000,19.000000,-337.400000
35.000000,20.000000,-353.450000
35.000000,21.000000,-369.940000
35.000000,22.000000,-386.460000
35.000000,23.000000,-402.690000
35.000000,24.000000,-418.340000
35.000000,25.000000,-433.200000
35.000000,26.000000,-447.080000
35.000000,27.000000,-459.840000
35.000000,28.000000,-471.380000
35.000000,29.000000,-481.610000
35.000000,30.000000,-490.480000
35.000000,31.000000,-497.970000
35.000000,32.000000,-504.050000
35.000000,33.000000,-508.720000
35.000000,34.000000,-512.000000
35.000000,35.000000,-513.900000
35.000000,36.000000,-514.460000
35.000000,37.000000,-513.700000
35.000000,38.000000,-511.650000
35.000000,39.000000,-508.370000
35.000000,40.000000,-503.890000
35.000000,41.000000,-498.250000
35.000000,42.000000,-491.490000
35.000000,43.000000,-483.670000
35.000000,44.000000,-474.820000
35.000000,45.000000,-464.980000
35.000000,46.000000,-454.210000
35.000000,47.000000,-442.530000
35.000000,48.000000,-430.000000
35.000000,49.000000,-416.640000
35.000000,50.000000,-402.490000
35.000000,51.000000,-387.600000
35.000000,52.000000,-372.000000
35.000000,53.000000,-355.710000
35.000000,54.000000,-338.770000
35.000000,55.000000,-321.220000
35.000000,56.000000,-303.070000
35.000000,57.000000,-284.370000
35.000000,58.000000,-265.130000
35.000000,59.000000,-245.370000
35.000000,60.000000,-225.130000
35.000000,61.000000,-204.430000
35.000000,62.000000,-183.290000
35.000000,63.000000,-161.720000
35.000000,64.000000,-139.750000
35.000000,65.000000,-117.400000
35.000000,66.000000,-94.681000
35.000000,67.000000,-71.616000
35.000000,68.000000,-48.217000
35.000000,69.000000,-24.501000
35.000000,70.000000,-0.482190
35.000000,71.000000,23.826000
35.000000,72.000000,48.411000
35.000000,73.000000,73.259000
35.000000,74.000000,98.360000
35.000000,75.000000,123.700000
35.000000,76.000000,149.270000
35.000000,77.000000,175.060000
35.000000,78.000000,201.070000
35.000000,79.000000,227.270000
35.000000,80.000000,253.670000
35.000000,81.000000,280.250000
35.000000,82.000000,307.010000
35.000000,83.000000,333.930000
35.000000,84.000000,361.020000
35.000000,85.000000,388.270000
35.000000,86.000000,415.660000
35.000000,87.000000,443.190000
35.000000,88.000000,470.860000
35.000000,89.000000,498.670000
35.000000,90.000000,526.600000
35.000000,91.000000,554.640000
35.000000,92.000000,582.810000
35.000000,93.000000,611.080000
35.000000,94.000000,639.470000
35.000000,95.000000,667.950000
35.000000,96.000000,696.540000
35.000000,97.000000,725.210000
35.000000,98.000000,753.980000
35.000000,99.000000,782.840000
35.000000,100.000000,811.780000
36.000000,1.000000,-542.600000
36.000000,2.000000,-510.200000
36.000000,3.000000,-477.850000
36.000000,4.000000,-445.700000
36.000000,5.000000,-414.120000
36.000000,6.000000,-383.790000
36.000000,7.000000,-355.640000
36.000000,8.000000,-330.700000
36.000000,9.000000,-309.910000
36.000000,10.000000,-293.940000
36.000000,11.000000,-283.140000
36.000000,12.000000,-277.520000
36.000000,13.000000,-276.820000
36.000000,14.000000,-280.560000
36.000000,15.000000,-288.150000
36.000000,16.000000,-298.920000
36.000000,17.000000,-312.210000
36.000000,18.000000,-327.370000
36.000000,19.000000,-343.810000
36.000000,20.000000,-360.980000
36.000000,21.000000,-378.410000
36.000000,22.000000,-395.710000
36.000000,23.000000,-412.550000
36.000000,24.000000,-428.630000
36.000000,25.000000,-443.740000
36.000000,26.000000,-457.710000
36.000000,27.000000,-470.410000
36.000000,28.000000,-481.730000
36.000000,29.000000,-491.600000
36.000000,30.000000,-500.000000
36.000000,31.000000,-506.880000
36.000000,32.000000,-512.260000
36.000000,33.000000,-516.130000
36.000000,34.000000,-518.520000
36.000000,35.000000,-519.460000
36.000000,36.000000,-518.980000
36.000000,37.000000,-517.120000
36.000000,38.000000,-513.920000
36.000000,39.000000,-509.430000
36.000000,40.000000,-503.700000
36.000000,41.000000,-496.780000
36.000000,42.000000,-488.710000
36.000000,43.000000,-479.540000
36.000000,44.000000,-469.330000
36.000000,45.000000,-458.110000
36.000000,46.000000,-445.940000
36.000000,47.000000,-432.850000
36.000000,48.000000,-418.890000
36.000000,49.000000,-404.100000
36.000000,50.000000,-388.520000
36.000000,51.000000,-372.190000
36.000000,52.000000,-355.140000
36.000000,53.000000,-337.410000
36.000000,54.000000,-319.040000
36.000000,55.000000,-300.050000
36.000000,56.000000,-280.470000
36.000000,57.000000,-260.330000
36.000000,58.000000,-239.660000
36.000000,59.000000,-218.490000
36.000000,60.000000,-196.840000
36.000000,61.000000,-174.730000
36.000000,62.000000,-152.180000
36.000000,63.000000,-129.220000
36.000000,64.000000,-105.870000
36.000000,65.000000,-82.143000
36.000000,66.000000,-58.058000
36.000000,67.000000,-33.632000
36.000000,68.000000,-8.882400
36.000000,69.000000,16.176000
36.000000,70.000000,41.529000
36.000000,71.000000,67.163000
36.000000,72.000000,93.065000
36.000000,73.000000,119.220000
36.000000,74.000000,145.620000
36.000000,75.000000,172.260000
36.000000,76.000000,199.110000
36.000000,77.000000,226.180000
36.000000,78.000000,253.450000
36.000000,79.000000,280.910000
36.000000,80.000000,308.560000
36.000000,81.000000,336.380000
36.000000,82.000000,364.380000
36.000000,83.000000,392.530000
36.000000,84.000000,420.840000
36.000000,85.000000,449.300000
36.000000,86.000000,477.900000
36.000000,87.000000,506.630000
36.000000,88.000000,535.490000
36.000000,89.000000,564.480000
36.000000,90.000000,593.590000
36.000000,91.000000,622.810000
36.000000,92.000000,652.140000
36.000000,93.000000,681.580000
36.000000,94.000000,711.120000
36.000000,95.000000,740.750000
36.000000,96.000000,770.480000
36.000000,97.000000,800.290000
36.000000,98.000000,830.190000
36.000000,99.000000,860.180000
36.000000,100.000000,890.240000
37.000000,1.000000,-541.700000
37.000000,2.000000,-508.410000
37.000000,3.000000,-475.160000
37.000000,4.000000,-442.140000
37.000000,5.000000,-409.750000
37.000000,6.000000,-378.740000
37.000000,7.000000,-350.120000
37.000000,8.000000,-325.010000
37.000000,9.000000,-304.400000
37.000000,10.000000,-288.960000
37.000000,11.000000,-279.030000
37.000000,12.000000,-274.550000
37.000000,13.000000,-275.190000
37.000000,14.000000,-280.410000
37.000000,15.000000,-289.540000
37.000000,16.000000,-301.840000
37.000000,17.000000,-316.610000
37.000000,18.000000,-333.130000
37.000000,19.000000,-350.800000
37.000000,20.000000,-369.030000
37.000000,21.000000,-387.350000
37.000000,22.000000,-405.360000
37.000000,23.000000,-422.710000
37.000000,24.000000,-439.130000
37.000000,25.000000,-454.400000
37.000000,26.000000,-468.360000
37.000000,27.000000,-480.880000
37.000000,28.000000,-491.880000
37.000000,29.000000,-501.310000
37.000000,30.000000,-509.120000
37.000000,31.000000,-515.310000
37.000000,32.000000,-519.880000
37.000000,33.000000,-522.860000
37.000000,34.000000,-524.280000
37.000000,35.000000,-524.160000
37.000000,36.000000,-522.560000
37.000000,37.000000,-519.520000
37.000000,38.000000,-515.100000
37.000000,39.000000,-509.340000
37.000000,40.000000,-502.310000
37.000000,41.000000,-494.040000
37.000000,42.000000,-484.610000
37.000000,43.000000,-474.050000
37.000000,44.000000,-462.430000
37.000000,45.000000,-449.790000
37.000000,46.000000,-436.170000
37.000000,47.000000,-421.640000
37.000000,48.000000,-406.230000
37.000000,49.000000,-389.980000
37.000000,50.000000,-372.940000
37.000000,51.000000,-355.150000
37.000000,52.000000,-336.650000
37.000000,53.000000,-317.460000
37.000000,54.000000,-297.630000
37.000000,55.000000,-277.190000
37.000000,56.000000,-256.170000
37.000000,57.000000,-234.590000
37.000000,58.000000,-212.500000
37.000000,59.000000,-189.900000
37.000000,60.000000,-166.830000
37.000000,61.000000,-143.320000
37.000000,62.000000,-119.370000
37.000000,63.000000,-95.026000
37.000000,64.000000,-70.293000
37.000000,65.000000,-45.194000
37.000000,66.000000,-19.747000
37.000000,67.000000,6.031700
37.000000,68.000000,32.125000
37.000000,69.000000,58.518000
37.000000,70.000000,85.196000
37.000000,71.000000,112.150000
37.000000,72.000000,139.350000
37.000000,73.000000,166.810000
37.000000,74.000000,194.500000
37.000000,75.000000,222.410000
37.000000,76.000000,250.530000
37.000000,77.000000,278.860000
37.000000,78.000000,307.390000
37.000000,79.000000,336.090000
37.000000,80.000000,364.980000
37.000000,81.000000,394.030000
37.000000,82.000000,423.250000
37.000000,83.000000,452.620000
37.000000,84.000000,482.130000
37.000000,85.000000,511.790000
37.000000,86.000000,541.580000
37.000000,87.000000,571.500000
37.000000,88.000000,601.540000
37.000000,89.000000,631.700000
37.000000,90.000000,661.970000
37.000000,91.000000,692.350000
37.000000,92.000000,722.830000
37.000000,93.000000,753.420000
37.000000,94.000000,784.090000
37.000000,95.000000,814.860000
37.000000,96.000000,845.720000
37.000000,97.000000,876.660000
37.000000,98.000000,907.670000
37.000000,99.000000,938.770000
37.000000,100.000000,969.940000
38.000000,1.000000,-540.800000
38.000000,2.000000,-506.610000
38.000000,3.000000,-472.470000
38.000000,4.000000,-438.570000
